parcelnum2,owner,address,scity,szip,usecode,usedesc,zoning,yearbuilt,numunits,parvaltype,improvval,landval,parval,saleprice,saledate,owntype,owner2,mailadd,careof,mail_addno,mail_addpr,mail_addst,mail_unit,mail_city,mail_state,mail_zip,saddno,saddpref,saddstr,sunit,address_so,legaldesc,census_tra,census_blo,recrdarean,sqft,lbcs_activ,lbcs_acti2,lbcs_funct,lbcs_func2,lbcs_struc,lbcs_stru2,lbcs_site,lbcs_site_,lbcs_owner,lbcs_owne2,apn,taxrateare,taxratecit,agencyclas,agencyname,agencytype,usecode_2,roll_year,roll_persp,roll_fixtu,roll_homeo,roll_reale,roll_pers2,roll_fixt2,roll_landb,roll_impba,spatialcha,parcelcrea,parceltype,assr_map,assr_index,qualitycla,qualitycl2,designtype,designtyp2,yearbuilt2,effectivey,effective2,bedrooms1,bathrooms1,units2,bedrooms2,bathrooms2,sqftmain2,tra,agency_num,land_roll_,imp_curren,tax_stat_k,year_sold_,hazard_cit,hazard_inf,partial_in,doc_reason,pp_key,pp_value,pp_exempti,fixture_va,num_howmow,homeowner_,real_estat,last_sale_,recording_,land_base_,imp_base_y,land_base2,imp_base_v,cluster_lo,cluster_ty,cluster_ap,land_reaso,impairment,ddt_amount,landlord_r,landlord_u,document_k,document_n,sale_two_a,sale_two_d,sale_three,sale_thre2,bd1_subpar,bd1_design,bd1_qualit,bd1_bedroo,bd1_baths,bd1_year_c,bd1_unit_c,bd1_rcn_ma,bd2_subpar,bd2_design,bd2_qualit,bd2_year_b,bd2_units,bd2_bedroo,bd2_baths,bd2_square,bd2_year_c,bd2_unit_c,bd2_rcn_ma,bd3_subpar,bd3_year_b,bd3_units,bd3_bedroo,bd3_baths,bd3_square,bd3_year_c,bd3_unit_c,bd3_rcn_ma,bd4_subpar,bd4_year_b,bd4_units,bd4_bedroo,bd4_baths,bd4_square,bd4_year_c,bd4_unit_c,bd4_rcn_ma,bd5_subpar,bd5_year_b,bd5_units,bd5_bedroo,bd5_baths,bd5_square,bd5_year_c,bd5_unit_c,bd5_rcn_ma,ll_gisacre,ll_gissqft,lat2,lon2,geometry
6342003014,BEVERLY OFFICES LLC,5844 E BEVERLY BLVD,LOS ANGELES,90022-2824,1100,Commercial Stores,LCC3,1948,0,CURRENT,28270,21741,50011,9,NA,3,NA,3533 W BEVERLY BLVD,NA,03533,W,BEVERLY BLVD,NA,MONTEBELLO,CA,90640,5844,E,BEVERLY,NA,county;accuzip,TRACT # 10664 SE 25 FT MEASURED ON SW LINE OF LOT 45,06037530202,060375302023,1050,1050,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,6342-003-014,01084,unincorporated,NA,NA,NA,11,2020,0,0,0,0,0,0,1978,1978,NA,NA,0,6342-003,6342-NDX,D5A,NA,1100,NA,NA,1948,NA,0,0,NA,NA,NA,NA,01084,000000,2022,2022,0,0000,NA,0000000000,000,R,NA,0,0,0,0,0,0,1,NA,1978,1978,10931,14210,27,6,18,T,00000,9,0,0,1,0611893,0,NA,0,NA,0101,1100,D5A,0,0,1977,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05383,2346,34.025383,-118.142925,"list(list(c(-118.142827532039, -118.142854985085, -118.143048913887, -118.142983205119, -118.142827021254, -118.142827532039, 34.0255044551701, 34.0255209646327, 34.0252941420227, 34.0252546510936, 34.0254372974519, 34.0255044551701)))"
6342003015,BEVERLY OFFICES LLC,5844 1/2 E BEVERLY BLVD,LOS ANGELES,90022-2824,1100,Commercial Stores,MNC2,1948,0,CURRENT,2972,2281,5253,9,NA,3,NA,3533 W BEVERLY BLVD,NA,03533,W,BEVERLY BLVD,NA,MONTEBELLO,CA,90640,5844 1/2,E,BEVERLY,NA,county;accuzip,TRACT # 10664 LOT 46,06037530202,060375302023,1050,1050,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,6342-003-015,06330,MONTEBELLO,NA,NA,NA,11,2020,0,0,0,0,0,0,1977,1977,NA,NA,0,6342-003,6342-NDX,D5A,NA,1100,NA,NA,1948,NA,0,0,NA,NA,NA,NA,06330,000000,2022,2022,0,0000,NA,0000000000,000,R,NA,0,0,0,0,0,0,1,NA,1977,1977,1000,1300,27,6,18,T,00000,9,0,0,1,0611893,0,NA,0,NA,0101,1100,D5A,0,0,1977,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.00324,141,34.025474,-118.142815,"list(list(c(-118.14282617759, -118.142827532039, -118.142827021254, -118.14282576971, -118.142789243228, -118.14282617759, 34.0255036599018, 34.0255044551701, 34.0254372974519, 34.0254387828058, 34.0254814736367, 34.0255036599018)))"
5249001016,"SOTO,ELSA V",3536 W BEVERLY BLVD,MONTEBELLO,90640-1541,1100,Commercial Stores,MNC2,1958,0,CURRENT,105717,89786,195503,450004,NA,3,NA,1325 S GARRETT ST,NA,01325,S,GARRETT ST,NA,ANAHEIM,CA,92804,3536,W,BEVERLY,NA,county;accuzip,TRACT # 10664 SE 25 FT OF LOT 25,06037530202,060375302023,1700,1700,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,5249-001-016,06330,MONTEBELLO,NA,NA,NA,11,2020,0,0,0,0,0,0,2000,2000,NA,NA,0,5249-001,5249-NDX,D6B,NA,1101,NA,NA,1958,NA,0,0,NA,NA,NA,NA,06330,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2000,2000,62000,73000,27,6,18,T,00000,450004,0,0,1,0695551,0,NA,0,NA,0101,1101,D6B,0,0,1977,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05823,2538,34.025846,-118.142553,"list(list(c(-118.142423661977, -118.142491518745, -118.1426819599, -118.14261271661, -118.142423661977, 34.0259369322456, 34.0259779322582, 34.02575611555, 34.0257148150323, 34.0259369322456)))"
6342001037,BARRIO PLANNER INC,5638 E BEVERLY BLVD,LOS ANGELES,90022-2804,1700,Commercial Office Buildings,LCC3,1947,1,CURRENT,206327,77543,283870,220002,NA,3,NA,5271 E BEVERLY BLVD,NA,05271,E,BEVERLY BLVD,NA,LOS ANGELES,CA,90022,5638,E,BEVERLY,NA,county;accuzip,TRACT # 10665 SE 25 FT OF LOT 53,06037530302,060375303021,2450,2450,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,6342-001-037,01084,unincorporated,NA,NA,NA,17,2020,0,0,0,0,0,0,1995,1995,NA,NA,0,6342-001,6342-NDX,D6B,NA,1700,NA,NA,1961,NA,0,0,NA,NA,NA,NA,01084,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,1995,1995,49000,132220,27,6,18,T,00000,220002,1997,1,1,1328504,0,NA,0,NA,0101,1700,D6B,0,0,1977,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05733,2498,34.027396,-118.146265,"list(list(c(-118.14613468635, -118.146200794743, -118.146395550679, -118.146328385028, -118.14613468635, 34.0274884161734, 34.0275280972681, 34.0273049778747, 34.027264583731, 34.0274884161734)))"
6342001010,BARRIO PLANNER INC,5638 E BEVERLY BLVD,LOS ANGELES,90022-2804,1700,Commercial Office Buildings,LCC3,1997,0,CURRENT,37984,77543,115527,220002,NA,3,NA,5271 E BEVERLY BLVD,NA,05271,E,BEVERLY BLVD,NA,LOS ANGELES,CA,90022,5638,E,BEVERLY,NA,county;accuzip,TRACT # 10665 SE 25 FT OF LOT 54,06037530302,060375303021,2500,2500,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,6342-001-010,01084,unincorporated,NA,NA,NA,17,2020,0,0,0,0,0,0,1995,1995,NA,NA,0,6342-001,6342-NDX,D6B,NA,1700,NA,NA,1860,NA,0,0,NA,NA,NA,NA,01084,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,1995,1995,49000,24730,27,6,18,T,00000,220002,0,0,1,1328504,0,NA,0,NA,0101,1700,D6B,0,0,1997,35,870,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05801,2528,34.027318,-118.146134,"list(list(c(-118.146004650294, -118.146071881815, -118.146264159819, -118.146196564875, -118.146004650294, 34.0274103976775, 34.0274507369633, 34.0272259720791, 34.0271853585569, 34.0274103976775)))"
6342001009,BARRIO PLANNER INC,5638 E BEVERLY BLVD,LOS ANGELES,90022-2804,1700,Commercial Office Buildings,LCC3,1997,1,CURRENT,61237,77543,138780,220002,NA,3,NA,5271 E BEVERLY BLVD,NA,05271,E,BEVERLY BLVD,NA,LOS ANGELES,CA,90022,5638,E,BEVERLY,NA,county;accuzip,TRACT # 10665 NW 25 FT OF LOT 54,06037530302,060375303021,300,300,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,6342-001-009,01084,unincorporated,NA,NA,NA,17,2020,0,0,0,0,0,0,1995,1995,NA,NA,0,6342-001,6342-NDX,D6B,NA,1700,NA,NA,1997,NA,0,0,NA,NA,NA,NA,01084,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,1995,1995,49000,39880,27,6,18,T,00000,220002,1997,1,1,1328504,0,NA,0,NA,0101,1700,D6B,0,0,1997,35,870,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05465,2381,34.027357,-118.146200,"list(list(c(-118.146071881815, -118.14613468635, -118.146328385028, -118.146264159819, -118.146071881815, 34.0274507369633, 34.0274884161734, 34.027264583731, 34.0272259720791, 34.0274507369633)))"
5268001010,"FU,CHRIS Q AND HE,SHUFENG ET AL",880 N GARFIELD AVE,MONTEBELLO,90640-1607,1100,Commercial Stores,MNC2,1952,0,CURRENT,246606,648682,895288,835008,NA,3,"FU,JOHNSON K",1290 HIGHLAND DR,NA,01290,NA,HIGHLAND DR,NA,MONTEREY PARK,CA,91754,880,N,GARFIELD,NA,county;accuzip,TRACT NO 15884 LOT 9,06037530203,060375302031,3750,3750,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,5268-001-010,06330,MONTEBELLO,NA,NA,NA,11,2020,0,0,0,0,0,0,2018,2018,NA,NA,0,5268-001,5268-NDX,DX,NA,1100,NA,NA,1952,NA,0,0,NA,NA,NA,NA,06330,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2018,2018,617100,234600,27,6,18,T,00000,835008,0,0,1,0383725,0,NA,0,NA,0101,1100,DX,0,0,1974,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.11898,5185,34.032042,-118.129284,"list(list(c(-118.129100712331, -118.12917965193, -118.129469002893, -118.129391865889, -118.129383467391, -118.129100712331, 34.0320545204489, 34.0321775952977, 34.0320268352631, 34.0319170858931, 34.0319072026057, 34.0320545204489)))"
6343004025,"DIAZ,SERGIO S",6319 WHITTIER BLVD,LOS ANGELES,90022-4601,1210,Commercial Store Combination,LCC3,1926,0,CURRENT,174170,122486,296656,9,NA,3,NA,2729 E CESAR E CHAVEZ AVE,NA,02729,E,CESAR E CHAVEZ AVE,NA,LOS ANGELES,CA,90033,6319,NA,WHITTIER,NA,county;accuzip,TRACT NO 5438 LOT 43,06037531800,060375318003,2304,2304,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,6343-004-025,06457,unincorporated,NA,NA,NA,12,2020,0,0,0,0,0,0,1986,1986,NA,NA,0,6343-004,6343-NDX,DX,NA,1210,NA,NA,1926,NA,0,0,NA,NA,NA,NA,06457,000000,2022,2022,1,2020,NA,0000000000,000,1,NA,0,0,0,0,0,0,1,NA,1986,1986,65280,92820,27,6,18,T,00000,9,2011,3,1,0634309,0,NA,0,NA,0101,1210,DX,0,0,1976,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.13207,5755,34.016039,-118.135045,"list(list(c(-118.134920343911, -118.135057168764, -118.135168615822, -118.135033277069, -118.134920343911, 34.0162047209985, 34.0162331992621, 34.0158726333011, 34.0158445381896, 34.0162047209985)))"
6351021009,"ARELLANO,ESTELA L TR MUNGUIA FAMILY TRUST",6526 WHITTIER BLVD,LOS ANGELES,90022-4623,1210,Commercial Store Combination,LCC3,1948,0,CURRENT,126052,170672,296724,9,NA,3,NA,1029 E 20TH ST,NA,01029,E,20TH ST,NA,LOS ANGELES,CA,90011,6526,NA,WHITTIER,NA,county;accuzip,TRACT # 8649 LOT 47,06037531902,060375319021,2000,2000,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,6351-021-009,06484,unincorporated,NA,NA,NA,12,2020,0,0,0,0,0,0,2016,2016,NA,NA,0,6351-021,6351-NDX,D5A,NA,1210,NA,NA,1948,NA,0,0,NA,NA,NA,NA,06484,000000,2022,2022,0,0000,NA,0000000000,000,A,5,0,0,0,0,0,0,1,NA,2016,2016,153000,113000,27,6,18,T,00000,9,2011,4,1,0126551,0,NA,0,NA,0101,1210,D5A,0,0,1983,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05591,2436,34.014741,-118.131669,"list(list(c(-118.131588880588, -118.131668003142, -118.131749623239, -118.131670500874, -118.131588880588, 34.0148632957785, 34.0148800530491, 34.0146180073343, 34.0146012226393, 34.0148632957785)))"
6351023005,"SANCHEZ,ALFONSO E",6314 WHITTIER BLVD,LOS ANGELES,90022-4602,1100,Commercial Stores,LCC3,1940,0,CURRENT,113527,249128,362655,134001,NA,3,NA,5207 BRIDGEVIEW AVE,NA,05207,NA,BRIDGEVIEW AVE,NA,PICO RIVERA,CA,90660,6314,NA,WHITTIER,NA,county;accuzip,TRACT # 8649 LOT 4,06037531902,060375319021,1127,1127,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,6351-023-005,06484,unincorporated,NA,NA,NA,11,2020,0,0,0,0,0,0,2019,2019,NA,NA,0,6351-023,6351-NDX,D5A,NA,1100,NA,NA,1947,NA,0,0,NA,NA,NA,NA,06484,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2019,2019,237000,108000,27,6,18,T,00000,134001,0,0,1,0530345,0,NA,0,NA,0101,1100,D5A,0,0,1976,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05576,2430,34.015523,-118.135361,"list(list(c(-118.135279617017, -118.135358708057, -118.135442067867, -118.135362944104, -118.135279617017, 34.0156449828596, 34.0156617377531, 34.0154007042328, 34.0153839769111, 34.0156449828596)))"
6351021004,"PADILLA,ARMANDO AND AVELINA",6510 WHITTIER BLVD,LOS ANGELES,90022-4623,1700,Commercial Office Buildings,LCC3,1950,0,CURRENT,21443,183346,204789,191001,NA,3,NA,2805 W ROSS AVE,NA,02805,W,ROSS AVE,NA,ALHAMBRA,CA,91803,6510,NA,WHITTIER,NA,county;accuzip,TRACT # 8649 LOT 41,06037531902,060375319021,424,424,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,6351-021-004,06484,unincorporated,NA,NA,NA,17,2020,0,0,0,0,0,0,2018,2018,NA,NA,0,6351-021,6351-NDX,D5A,NA,1700,NA,NA,1950,NA,0,0,NA,NA,NA,NA,06484,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2018,2018,171000,20000,27,6,18,T,00000,191001,1999,1,1,0212264,0,NA,0,NA,0101,1700,D5A,0,0,1976,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.0559,2436,34.014842,-118.132150,"list(list(c(-118.132070350364, -118.132147888731, -118.132231058798, -118.132150384818, -118.132070350364, 34.0149653425108, 34.0149817989533, 34.0147200534573, 34.0147029410488, 34.0149653425108)))"
6344026024,ROTH SHOPPING CENTER HOLDING CO LLC,1501 W BEVERLY BLVD,MONTEBELLO,90640-3929,1100,Commercial Stores,MNC2,1957,0,CURRENT,947306,710661,1657967,0,NA,3,NA,9302 GARFIELD AVE,NA,09302,NA,GARFIELD AVE,NA,SOUTH GATE,CA,90280,1501,W,BEVERLY,NA,county;accuzip,PM 15-4 (EX OF STS) LOT 1,06037530102,060375301024,7555,7555,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,6344-026-024,06330,MONTEBELLO,NA,NA,NA,11,2020,0,0,0,0,0,0,1988,1989,NA,NA,0,6344-026,6344-NDX,D6C,NA,1100,NA,NA,1957,NA,0,0,NA,NA,NA,NA,06330,000000,2022,2022,0,0000,NA,0000000000,000,R,NA,0,0,0,0,0,0,1,NA,1988,1989,394774,531847,27,6,18,9,00000,0,0,0,1,0389599,0,NA,0,NA,0101,1100,D6C,0,0,1987,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.445,19393,34.018737,-118.114854,"list(list(c(-118.114639656814, -118.11503877081, -118.115145344628, -118.114985284063, -118.114664304054, -118.114578823605, -118.114578199325, -118.114577608534, -118.114576984743, -118.114575902083, -118.114577192714, -118.114577843973, -118.114580870843, -118.114586188303, -118.114593637114, -118.114603004448, -118.114614017711, -118.114626354864, -118.114639656814, 34.0188774459571, 34.0189619709611, 34.0186155525787, 34.0185819631098, 34.0185138500833, 34.0187942161708, 34.0187961952454, 34.0187985315124, 
34.0188008678111, 34.0188054852923, 34.0188081494965, 34.0188198428225, 34.018831276251, 34.018842113248, 34.0188520396775, 34.0188607689335, 34.0188680470988, 34.0188736598044, 34.0188774459571)))"
5293023007,KIR MONTEBELLO LP,1461 N MONTEBELLO BLVD,MONTEBELLO,90640-2584,1500,"Commercial Shopping Centers (Neighborhood, community)",MNRA0,1993,3,CURRENT,567968,681561,1249529,25140251,NA,3,NA,3333 NEW HYDE PARK RD 100,NA,03333,NA,NEW HYDE PARK RD,100,NEW HYDE PARK,NY,11042,1461,N,MONTEBELLO,NA,county;accuzip,PM 254-91-94 THAT POR IN TRA 6367 OF LOT 6,06037530005,060375300051,4750,4750,2100,Shopping,2100,Retail sales or service,2500,"Malls, shopping centers, or collection of shops",6000,Developed site with buildings,NA,NA,5293-023-007,06367,MONTEBELLO,NA,NA,NA,15,2020,0,0,0,0,0,0,2001,2001,NA,NA,0,5293-023,5293-NDX,C7A,NA,1101,NA,NA,1995,NA,0,0,NA,NA,NA,NA,06367,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2001,2001,480000,400000,28,6,27,T,00000,25140251,1996,3,1,1693293,0,NA,0,NA,0101,1101,C7A,0,0,1993,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.22532,9819,34.033640,-118.093404,"list(list(c(-118.093186092799, -118.09362421008, -118.093623721195, -118.09362272515, -118.093619705759, -118.093614739639, -118.093607946712, -118.09359949639, -118.09358960137, -118.0935785032, -118.093566480521, -118.093553830491, -118.093540866731, -118.093337322238, -118.093329836304, -118.093280614314, -118.093232094542, -118.093184862724, -118.093185734623, -118.093186092799, 34.0337417321488, 34.0337425971752, 34.0336024556256, 34.0335916641067, 34.0335811369465, 34.0335711351331, 34.0335619058813, 
34.0335536809099, 34.03354666099, 34.0335410228261, 34.0335369070275, 34.033534412971, 34.0335336039544, 34.033533214275, 34.0335332991507, 34.033536387911, 34.0335439499945, 34.0335558939196, 34.0336868297666, 34.0337417321488)))"
5293001022,M AND M AT MONTEBELLO LLC,1345 N MONTEBELLO BLVD,MONTEBELLO,90640-2585,1310,Commercial Department Stores,MNRA0,1993,0,CURRENT,9312192,16493400,25805592,14300143,NA,3,NA,1260 STELON RD,NA,01260,NA,STELON RD,NA,PISCATAWAY,NJ,08854,1345,N,MONTEBELLO,NA,county;accuzip,P.M 232-34-35 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 2,06037530005,060375300051,137688,137688,2100,Shopping,2124,"Department store, warehouse club or superstore",2240,Department store building,6000,Developed site with buildings,NA,NA,5293-001-022,06368,MONTEBELLO,0,NA,NA,13,2020,0,0,0,0,0,0,2019,2019,NA,NA,0,5293-001,5293-NDX,C65,NA,1300,NA,NA,1995,NA,0,0,NA,NA,NA,NA,06368,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2021,2021,16170000,9129600,28,6,27,T,00000,14300143,0,0,1,1347310,0,NA,0,NA,0101,1300,C65,0,0,1994,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,9.67179,421486,34.034591,-118.096992,"list(list(c(-118.095861180494, -118.095902970785, -118.096770739671, -118.09769489138, -118.09769502645, -118.097889924316, -118.098065165624, -118.098221706353, -118.098161484766, -118.098176263031, -118.09823049212, -118.098229336128, -118.096213622913, -118.095988936985, -118.095964004334, -118.095932068821, -118.095893678309, -118.095849496271, -118.095800281156, -118.095746882291, -118.095690219252, -118.095631269494, -118.095609278867, -118.095609247776, -118.095861180494, 34.0352928192036, 
34.0352968523969, 34.0354166995158, 34.0354302060774, 34.0353745064027, 34.0353171903443, 34.0352130937381, 34.0350947782802, 34.0349962064772, 34.0344246623663, 34.0339191722737, 34.0337515524488, 34.0337476483275, 34.0342500325867, 34.0342959217068, 34.0343386993395, 34.0343776231097, 34.034412027833, 34.0344413169457, 34.0344649882697, 34.0344826340301, 34.034493947735, 34.0352373772593, 34.035239053492, 34.0352928192036)))"
5293001023,M AND M AT MONTEBELLO LLC,1345 N MONTEBELLO BLVD,MONTEBELLO,90640-2585,1310,Commercial Department Stores,MNRA0,1993,0,CURRENT,388008,16289400,16677408,14300143,NA,3,NA,1260 STELON RD,NA,01260,NA,STELON RD,NA,PISCATAWAY,NJ,08854,1345,N,MONTEBELLO,NA,county;accuzip,P.M 232-34-35 THAT POR IN TRA 6367 OF LOT 2,06037530005,060375300051,137688,137688,2100,Shopping,2124,"Department store, warehouse club or superstore",2240,Department store building,6000,Developed site with buildings,NA,NA,5293-001-023,06367,MONTEBELLO,0,NA,NA,13,2020,0,0,0,0,0,0,2019,2019,NA,NA,0,5293-001,5293-NDX,C65,NA,1300,NA,NA,1995,NA,0,0,NA,NA,NA,NA,06367,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2021,2021,15970000,380400,28,6,27,T,00000,14300143,0,0,1,1347310,0,NA,0,NA,0101,1300,C65,0,0,1994,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,8.7155,379812,34.032920,-118.097463,"list(list(c(-118.096213622913, -118.098229336128, -118.09822813949, -118.098550096602, -118.099003481932, -118.099086610457, -118.099013394469, -118.098307462846, -118.098306448583, -118.098247239948, -118.098246141165, -118.098201097168, -118.097878809195, -118.09796143294, -118.097713276884, -118.097326535086, -118.097302079231, -118.097288079297, -118.097230901326, -118.09710344617, -118.096972622332, -118.096838747349, -118.096702147027, -118.096563151318, -118.096422096378, -118.096315256466, 
-118.096264305981, -118.096270833262, -118.096349023325, -118.096368255451, -118.096380091256, -118.096384484898, -118.096381421472, -118.096370912896, -118.09635299584, -118.096327737918, -118.096295233572, -118.096255602002, -118.096213622913, 34.0337476483275, 34.0337515524488, 34.0335756615355, 34.0329223064056, 34.0325824843791, 34.0322665737125, 34.0321716815905, 34.0325511892556, 34.0325517345174, 34.0325835506311, 34.0325841423326, 34.0326083746004, 34.032190082782, 34.0321462685337, 34.0318255577795, 
34.0320338618195, 34.0320468638391, 34.0320542001058, 34.0320832438524, 34.0321428412659, 34.0321971464659, 34.0322460269413, 34.0322893639147, 34.0323270540638, 34.0323590043669, 34.0323796433279, 34.0323875434983, 34.0324095487457, 34.0327547842135, 34.032855528293, 34.0329570597899, 34.0330590043443, 34.0331609807006, 34.0332626144496, 34.033363527726, 34.0334633460728, 34.0335617001622, 34.0336582257976, 34.0337476483275)))"
5275011052,8147 ARROYO LLC,8147 ARROYO DR,ROSEMEAD,91770-4153,1500,"Commercial Shopping Centers (Neighborhood, community)",LCCPD,1973,9,CURRENT,1323310,2187292,3510602,9,NA,3,NA,488 S ALHAMBRA AVE,C/O HONG SIK KOOK,00488,S,ALHAMBRA AVE,NA,MONTEREY PARK,CA,91755,8147,NA,ARROYO,NA,county;accuzip,TRACT NO 701 LOT COM AT MOST E COR OF P M 37-57 TH SW ON SE LINE OF SD TR TO NE LINE OF ARROYO DR TH SE THEREON TO NW LINE OF P M 34-76 TH NE THEREON TO SW LINE OF TR NO 20382 TH NW THEREON TO BEG PART OF LOT 60,06037482522,060374825221,10800,10800,2100,Shopping,2100,Retail sales or service,2500,"Malls, shopping centers, or collection of shops",6000,Developed site with buildings,NA,NA,5275-011-052,06441,unincorporated,NA,NA,NA,15,2020,0,0,0,0,0,0,2017,2017,NA,NA,0,5275-011,5275-NDX,C6C,NA,1500,NA,NA,1973,NA,0,0,NA,NA,NA,NA,06441,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2017,2017,2000000,1210000,27,6,38,T,00000,9,0,0,1,1224453,0,NA,0,NA,0101,1500,C6C,0,0,1975,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.67178,29275,34.042535,-118.092606,"list(list(c(-118.092724014611, -118.092882962314, -118.093058145689, -118.093058411365, -118.092899101652, -118.092864558607, -118.092806832777, -118.092758749981, -118.092620710156, -118.092525001859, -118.092432265808, -118.092342786873, -118.092157749831, -118.092215940243, -118.092380134164, -118.092544001784, -118.092689075184, -118.092709516938, -118.092724014611, 34.0427670708313, 34.0428330609137, 34.0425420057448, 34.0425415933547, 34.0424762083224, 34.0424620287347, 34.0424383320695, 34.0424186122892, 
34.042361948574, 34.0423198275886, 34.0422733299339, 34.0422225996595, 34.0425317149982, 34.0425558787533, 34.0426243385219, 34.0426922487456, 34.0427527266288, 34.0427610093081, 34.0427670708313)))"
